cycle,type,ambient_temperature,capacity,voltage_min,voltage_max,voltage_mean,voltage_std,current_mean,current_std,temperature_mean,temperature_max,temperature_min,temperature_std,discharge_time,timestamp,SOH,capacity_rolling_mean_3,capacity_rolling_std_3,capacity_rolling_min_3,capacity_rolling_max_3,temp_rolling_mean_3,temp_rolling_max_3,capacity_rolling_mean_5,capacity_rolling_std_5,capacity_rolling_min_5,capacity_rolling_max_5,temp_rolling_mean_5,temp_rolling_max_5,capacity_rolling_mean_10,capacity_rolling_std_10,capacity_rolling_min_10,capacity_rolling_max_10,temp_rolling_mean_10,temp_rolling_max_10,capacity_diff,capacity_diff_pct,cumulative_fade,cumulative_fade_pct,capacity_diff_diff,capacity_ewma,voltage_range,voltage_variance,temp_increase,discharge_time_change,resistance_proxy,cycle_normalized,cycle_squared,cycle_sqrt,days_elapsed,capacity_skew,capacity_kurtosis,capacity_trend,capacity_increase,regeneration_count,capacity_change_variance,capacity_trend.1,capacity_regeneration,capacity_cyclical,imf_1_energy,imf_2_energy,imf_3_energy,d3r_trend,d3r_seasonal,d3r_noise,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,rolling_mean_3,rolling_std_3,rolling_min_3,rolling_max_3,rolling_mean_5,rolling_std_5,rolling_min_5,rolling_max_5,rolling_mean_10,rolling_std_10,rolling_min_10,rolling_max_10,diff_1,diff_2,arima_residuals,arima_fitted,arima_forecast_h1,arima_forecast_h2,arima_forecast_h3,arima_forecast_h4,arima_forecast_h5,acf_1,pacf_1,acf_2,pacf_2,acf_3,pacf_3,acf_4,pacf_4,acf_5,pacf_5,acf_6,pacf_6,acf_7,pacf_7,acf_8,pacf_8,acf_9,pacf_9,acf_10,pacf_10
70,discharge,24.0,1.814769194115894,2.547109116468133,4.187338767288234,3.559588063594272,0.2339906050623352,1.913471143750189,0.434873129767018,31.596747992569153,38.11100191887773,23.811534187517506,3.461139819499428,3412.406,2008-04-04 06:00:00,0.9073845970579468,1.8181272752815536,0.0064660909662334,1.814031127508391,1.825581504220376,31.688630652307197,38.27549578575718,1.8210552433860243,0.0060856523447172,1.814031127508391,1.825780747577624,31.78966131765612,38.27549578575718,1.8241742883497591,0.0160089420557611,1.802777624719604,1.847417311283644,32.0273904354972,38.992275791716615,0.0007380666075031,0.0004068654590931,0.0417182267022635,0.0224715913689726,0.0122884433194887,1.8217010839615568,1.640229650820101,8.05212126906978e-06,14.111001918877731,-18.71900000000005,0.857200694652098,0.155902004454343,4900,8.366600265340756,3.25,0.147123700821904,-1.098296071368005,-2.713288766934253e-06,1,5.0,0.000256953532115,1.8273453044374235,0.004850984085234,-0.0174270944067638,2.3532046595194023e-05,0.0003037036194622,7.961487270630575e-05,-1543.7186,1702.9802,-156.01141,1.814031127508391,1.825581504220376,1.8251136435078368,1.825780747577624,1.8361774213478947,1.847417311283644,1.8470259949329193,1.802777624719604,1.8030683142834096,1.802579500826209,1.8181272752815536,0.006466090966228372,1.814031127508391,1.825581504220376,1.8210552433860243,0.0060856523447181225,1.814031127508391,1.825780747577624,1.8241742883497594,0.016008942055760665,1.802777624719604,1.847417311283644,0.0007380666075031961,-0.010812310104481915,8.043491897447019e-05,1.8146887591969196,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
74,discharge,24.0,1.813969388710352,2.471314764334132,4.187560306288175,3.556833231052199,0.2394720241414124,1.913620909902553,0.43491395027052,31.565586498787077,38.18831137948753,23.754765330883423,3.480274215150429,3410.688,2008-04-04 09:00:00,0.906984694355176,1.8142565701115456,0.000445017356087,1.813969388710352,1.814769194115894,31.617027212566143,38.18831137948753,1.81869297161257,0.0060851862092434,1.813969388710352,1.825581504220376,31.70518699608001,38.27549578575718,1.8252643957924537,0.0147323171772401,1.802777624719604,1.847417311283644,31.98744822082824,38.992275791716615,-0.0007998054055418,-0.0004407201798085,0.0425180321078053,0.0229024078649924,-0.001537872013045,1.8202953211886104,1.7162455419540428,9.19164039656671e-06,14.18831137948753,-1.7179999999998472,0.89685717595146,0.1648106904231625,5476,8.602325267042627,3.375,0.2597698004971158,-0.9576116639542928,-0.0019664091159457,0,4.0,0.0002573286732232,1.8277839603516743,0.0051534450411628,-0.0189680166824851,2.655799579228582e-05,0.000359785656867,0.0001223829975639,-1543.7197,1702.9896,-156.04309,1.814769194115894,1.814031127508391,1.825581504220376,1.8251136435078368,1.825780747577624,1.8361774213478947,1.847417311283644,1.8470259949329193,1.802777624719604,1.8030683142834096,1.8142565701115458,0.00044501735601343935,1.813969388710352,1.814769194115894,1.81869297161257,0.006085186209244253,1.813969388710352,1.825581504220376,1.8252643957924537,0.014732317177239586,1.802777624719604,1.847417311283644,-0.0007998054055420312,-6.173879803883509e-05,-0.0015618876731395837,1.8155312763834917,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
78,discharge,24.0,1.802765665167823,2.6613903306108773,4.18805176248713,3.5624410850948944,0.2246938172828494,1.9026476995844432,0.4573564287414881,31.59124667045208,37.99854111908584,23.79410930748377,3.455173082508427,3410.718,2008-04-04 12:00:00,0.9013828325839116,1.810501415998023,0.0067112817592425,1.802765665167823,1.814769194115894,31.584527053936103,38.18831137948753,1.8142233759445672,0.0080728805364894,1.802765665167823,1.825581504220376,31.64454502523215,38.27549578575718,1.8252631998372757,0.0147343458054494,1.802765665167823,1.847417311283644,31.94994872002217,38.992275791716615,-0.011203723542529,-0.0061763575572212,0.0537217556503344,0.0289373119623181,-0.0104039181369872,1.8171081110030125,1.5266614318762528,8.553261733522868e-06,13.998541119085836,0.0299999999997453,0.8023874466209607,0.1737193763919821,6084,8.831760866327848,3.5,0.2592545879502534,-0.9572216191618196,-0.0046927306760852,0,4.0,0.0002725867008741,1.8276230286114816,-0.0110782621924296,-0.0137791012512287,0.0001227278932042,0.0001898636312916,0.0001625503893312,-1543.7263,1703.0714,-156.02365,1.813969388710352,1.814769194115894,1.814031127508391,1.825581504220376,1.8251136435078368,1.825780747577624,1.8361774213478947,1.847417311283644,1.8470259949329193,1.802777624719604,1.810501415998023,0.006711281759237433,1.802765665167823,1.814769194115894,1.8142233759445674,0.00807288053648991,1.802765665167823,1.825581504220376,1.8252631998372757,0.014734345805448924,1.802765665167823,1.847417311283644,-0.011203723542529076,-0.012003528948071107,-0.011451457592089653,1.8142171227599126,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
82,discharge,24.0,1.804077040117352,2.541762355407921,4.187667484260542,3.5591407106855666,0.2337381121665522,1.9130823665540544,0.4362089113558066,31.603485399391182,38.194201649765226,23.801300986918452,3.4825819327963465,3392.719,2008-04-04 15:00:00,0.902038520058676,1.8069373646651756,0.0061251079740341,1.802765665167823,1.813969388710352,31.58677285621011,38.194201649765226,1.8099224831239624,0.0059610875296156,1.802765665167823,1.814769194115894,31.60916274150834,38.194201649765226,1.8209683043557188,0.0139231276744818,1.802765665167823,1.847417311283644,31.873153917982716,38.992275791716615,0.001311374949529,0.0007274239657804,0.0524103807008053,0.0282309376907644,0.0125150984920581,1.8147388253874377,1.645905128852621,8.211055653407997e-06,14.194201649765226,-17.998999999999796,0.8603415604502962,0.1826280623608017,6724,9.055385138137416,3.625,0.4571935482540071,-0.5638503391599472,-0.0043974863817049,1,4.0,3.473560976879238e-05,1.8266962741767745,-0.0186329556000943,-0.0039862784593278,0.000347187034395,1.5890415955302078e-05,0.0001909180209087,-1543.7355,1703.15,-156.03183,1.802765665167823,1.813969388710352,1.814769194115894,1.814031127508391,1.825581504220376,1.8251136435078368,1.825780747577624,1.8361774213478947,1.847417311283644,1.8470259949329193,1.8069373646651758,0.00612510797402821,1.802765665167823,1.813969388710352,1.8099224831239624,0.005961087529616227,1.802765665167823,1.814769194115894,1.8209683043557188,0.013923127674481187,1.802765665167823,1.847417311283644,0.0013113749495290428,-0.009892348593000033,0.0005650240175478771,1.8035120160998042,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
86,discharge,24.0,1.8518025516704488,2.628919415830567,4.2010701773378685,3.5573161327793144,0.2244802327371113,1.9206226860865137,0.4205282536761078,31.91556385491565,38.45796400011448,23.78129749955371,3.5076959837591097,3470.672,2008-04-04 18:00:00,0.9259012758352244,1.819548418985208,0.0279405929164439,1.802765665167823,1.8518025516704488,31.703431974919635,38.45796400011448,1.817476767956374,0.0199615965310745,1.802765665167823,1.8518025516704488,31.654526083223026,38.45796400011448,1.8214068283943992,0.0148845899612346,1.802765665167823,1.8518025516704488,31.7946853130126,38.51424197364312,0.0477255115530965,0.0264542536110277,0.0046848691477088,0.0025235124650853,0.0464141366035675,1.8214776847116216,1.5721507615073014,4.9291501793036e-06,14.45796400011448,77.95299999999997,0.8185626225982536,0.1915367483296214,7396,9.273618495495704,3.75,0.6650468494457824,-0.1806121143121064,-0.0009523512178275,1,4.0,0.0003080811167874,1.824827597158998,0.0200451054851109,0.0069298490263396,0.0004018062539092,4.802280752786129e-05,0.0001984868133459,-1543.7449,1703.1171,-156.03862,1.804077040117352,1.802765665167823,1.813969388710352,1.814769194115894,1.814031127508391,1.825581504220376,1.8251136435078368,1.825780747577624,1.8361774213478947,1.847417311283644,1.8195484189852078,0.027940592916442804,1.802765665167823,1.8518025516704488,1.817476767956374,0.019961596531075033,1.802765665167823,1.8518025516704488,1.8214068283943994,0.01488458996123406,1.802765665167823,1.8518025516704488,0.04772551155309679,0.04903688650262583,0.046964509492813056,1.8048380421776358,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
90,discharge,24.0,1.8307038456739428,2.6312552691827045,4.1996223345495824,3.561870782772737,0.2232655714450736,1.9298947547733056,0.399294272689169,32.081128118597164,38.49126351534004,24.2036410699716,3.3915014198167084,3414.109,2008-04-04 21:00:00,0.9153519228369714,1.828861145820581,0.0239160567467422,1.804077040117352,1.8518025516704488,31.866725790968,38.49126351534004,1.820663698267984,0.0206803248830095,1.802765665167823,1.8518025516704488,31.75140210842863,38.49126351534004,1.820859470827004,0.0143729192730217,1.802765665167823,1.8518025516704488,31.770531713042377,38.49126351534004,-0.0210987059965057,-0.0113936045597697,0.0257835751442145,0.0138883651217263,-0.0688242175496023,1.8231551685229528,1.568367065366878,6.569633877739699e-06,14.491263515340036,-56.5630000000001,0.8126693172352751,0.2004454342984409,8100,9.486832980505138,3.875,0.7637074888354308,0.2396890923680512,0.0005394650125017,0,4.0,0.0003433863722562,1.821840897669592,-0.0034996392583585,0.0123625872627092,1.2247474938644077e-05,0.000152833563828,0.000179176486193,-1543.753,1703.0077,-156.04529,1.8518025516704488,1.804077040117352,1.802765665167823,1.813969388710352,1.814769194115894,1.814031127508391,1.825581504220376,1.8251136435078368,1.825780747577624,1.8361774213478947,1.8288611458205812,0.02391605674674091,1.804077040117352,1.8518025516704488,1.820663698267984,0.020680324883010158,1.802765665167823,1.8518025516704488,1.820859470827004,0.014372919273021213,1.802765665167823,1.8518025516704488,-0.021098705996505984,0.026626805556590805,-0.018200599437928622,1.8489044451118715,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
94,discharge,24.0,1.8199041089501269,2.654880745360911,4.199853323702163,3.5617586337260088,0.2210459604835194,1.929319271264108,0.4002852377219257,31.849792632896243,38.31473393357882,24.00078927251757,3.3803301579998144,3395.219,2008-04-05 00:00:00,0.9099520544750632,1.8341368354315064,0.0162239553131188,1.8199041089501269,1.8518025516704488,31.948828202136355,38.49126351534004,1.8218506423159384,0.0203680040976087,1.802765665167823,1.8518025516704488,31.80824333525046,38.49126351534004,1.8202718069642545,0.0142691101457464,1.802765665167823,1.8518025516704488,31.75671516566523,38.49126351534004,-0.0107997367238161,-0.0058992265457553,0.0365833118680307,0.0197056610552784,0.0102989692726895,1.8225640667824383,1.5449725783412518,4.803885995183966e-06,14.314733933578822,-18.889999999999873,0.8007859562523395,0.2093541202672605,8836,9.69535971483266,4.0,0.905975314669779,0.4792647359341608,0.00081543948138,0,4.0,0.0003442848170038,1.8176064773293976,-0.0099787211796969,0.0122763528004261,9.957487638213205e-05,0.0001507088380805,0.0001340409224499,-1543.7596,1702.8964,-156.049,1.8307038456739428,1.8518025516704488,1.804077040117352,1.802765665167823,1.813969388710352,1.814769194115894,1.814031127508391,1.825581504220376,1.8251136435078368,1.825780747577624,1.8341368354315062,0.016223955313116854,1.8199041089501269,1.8518025516704488,1.8218506423159386,0.02036800409760937,1.802765665167823,1.8518025516704488,1.8202718069642543,0.014269110145745846,1.802765665167823,1.8518025516704488,-0.010799736723815956,-0.03189844272032194,-0.008390663302870305,1.8282947722529972,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
98,discharge,24.0,1.8093079637028515,2.6749688422803803,4.199103467081427,3.5597307651083123,0.2189722484436545,1.923358415235126,0.4135159697940358,31.465690433362017,37.861934640176806,23.53999092882516,3.416430218751927,3386.0,2008-04-05 03:00:00,0.904653981851426,1.8199719727756405,0.0106981024230637,1.8093079637028515,1.8307038456739428,31.79887039495181,38.49126351534004,1.8231591020229443,0.018999634626116,1.804077040117352,1.8518025516704488,31.78313208783245,38.49126351534004,1.818691238983756,0.0145458969613773,1.802765665167823,1.8518025516704488,31.713838556532306,38.49126351534004,-0.0105961452472749,-0.0058223645933672,0.0471794571153056,0.0254132921054286,0.0002035914765412,1.8201538662225136,1.5241346248010466,3.649983402807765e-06,13.861934640176806,-9.219000000000053,0.7924335996320921,0.2182628062360802,9604,9.899494936611664,4.125,1.1458798390706288,0.706342076869142,0.0005402007700271,0,4.0,0.0003543186840046,1.8122136119321024,-0.0111020924338111,0.0081964442045602,0.0001232564564088,6.718169759847223e-05,7.659955404695632e-05,-1543.7653,1702.963,-156.03998,1.8199041089501269,1.8307038456739428,1.8518025516704488,1.804077040117352,1.802765665167823,1.813969388710352,1.814769194115894,1.814031127508391,1.825581504220376,1.8251136435078368,1.8199719727756403,0.010698102423060607,1.8093079637028515,1.8307038456739428,1.8231591020229445,0.018999634626116802,1.804077040117352,1.8518025516704488,1.818691238983756,0.014545896961376783,1.802765665167823,1.8518025516704488,-0.010596145247275368,-0.021395881971091324,-0.011722237055458606,1.8210302007583101,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
102,discharge,24.0,1.80460990458052,2.6159705726789904,4.199998536865001,3.5575937553540915,0.2236425238784347,1.928508840692084,0.4019409655775892,31.40934895665031,37.90665575786083,23.566095747572557,3.39766676229326,3368.187,2008-04-05 06:00:00,0.90230495229026,1.8112739924111665,0.0078343553331664,1.80460990458052,1.8199041089501269,31.57494400763619,38.31473393357882,1.823265674915578,0.0188668711899031,1.80460990458052,1.8518025516704488,31.744304799284276,38.49126351534004,1.81659407901977,0.0149483387783779,1.802765665167823,1.8518025516704488,31.676733770396304,38.49126351534004,-0.0046980591223317,-0.0025966055622266,0.0518775162376374,0.0279439093720198,0.0058980861249431,1.8173276913785144,1.5840279641860109,4.7649332513962246e-06,13.906655757860833,-17.813000000000102,0.8213740634154872,0.2271714922048997,10404,10.099504938362076,4.25,1.393311101944284,1.1071728941106365,0.0002314790001709,0,3.0,0.0003546357971307,1.805931451321895,-0.0041578365557591,0.0028362898143841,1.7287604824406818e-05,8.044539911179903e-06,2.6800398687323716e-05,-1543.77,1702.9808,-156.04877,1.8093079637028515,1.8199041089501269,1.8307038456739428,1.8518025516704488,1.804077040117352,1.802765665167823,1.813969388710352,1.814769194115894,1.814031127508391,1.825581504220376,1.8112739924111663,0.00783435533316209,1.80460990458052,1.8199041089501269,1.823265674915578,0.01886687118990398,1.80460990458052,1.8518025516704488,1.81659407901977,0.01494833877837733,1.802765665167823,1.8518025516704488,-0.004698059122331566,-0.015294204369606934,-0.006782103562463115,1.811392008142983,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
106,discharge,24.0,1.7993770651972192,2.658447162110498,4.19967522099872,3.5597237883937995,0.2206730496885283,1.9231516515854177,0.4145005123309109,31.902247475518077,38.34003238560517,23.9730227457941,3.4319633187951024,3368.266,2008-04-05 09:00:00,0.8996885325986096,1.8044316444935304,0.0049678485057736,1.7993770651972192,1.8093079637028515,31.592428955176803,38.34003238560517,1.812780577620932,0.012554494483531,1.7993770651972192,1.8307038456739428,31.74164152340476,38.49126351534004,1.8151286727886529,0.0159145572088808,1.7993770651972192,1.8518025516704488,31.698083803313892,38.49126351534004,-0.0052328393833007,-0.0028997066734581,0.0571103556209382,0.0307625869049894,-0.0005347802609689,1.8140639411637336,1.5412280588882217,3.109888001983486e-06,14.34003238560517,0.0790000000001782,0.8014070321550694,0.2360801781737193,11236,10.295630140987,4.375,1.2989210218910778,0.8136633376936002,-0.0008784942787874,0,3.0,0.0003453555805469,1.7990625134782334,0.0017797913405534,-0.0014652396215676,3.1676572159089423e-06,2.146927148611654e-06,1.3295041977656996e-06,-1543.774,1702.8478,-156.05612,1.80460990458052,1.8093079637028515,1.8199041089501269,1.8307038456739428,1.8518025516704488,1.804077040117352,1.802765665167823,1.813969388710352,1.814769194115894,1.814031127508391,1.8044316444935304,0.004967848505766363,1.7993770651972192,1.8093079637028515,1.812780577620932,0.012554494483531298,1.7993770651972192,1.8307038456739428,1.8151286727886533,0.01591455720888033,1.7993770651972192,1.8518025516704488,-0.005232839383300769,-0.009930898505632335,-0.006800312836447775,1.806177378033667,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
110,discharge,24.0,1.7884432335370462,2.6979426084271156,4.1991847248803165,3.559061771422033,0.2174117074890921,1.9170640150939449,0.4272903561501054,31.649024294808623,38.0745950590744,23.755161868961988,3.429628733786301,3358.719,2008-04-05 12:00:00,0.8942216167685231,1.7974767344382616,0.0082491669823157,1.7884432335370462,1.80460990458052,31.653540242325672,38.34003238560517,1.8043284551935528,0.0116654643999756,1.7884432335370462,1.8199041089501269,31.655220758647054,38.34003238560517,1.8124960767307683,0.0180189283301009,1.7884432335370462,1.8518025516704488,31.70331143353784,38.49126351534004,-0.010933831660173,-0.0060764538304118,0.0680441872811112,0.0366521132963691,-0.0057009922768722,1.809405630686154,1.5012421164532008,2.250845755472226e-06,14.074595059074396,-9.547000000000024,0.7830940028810829,0.2449888641425389,12100,10.488088481701515,4.5,0.9801501012756406,0.3754246783865396,-0.002358028937362,0,2.0,0.0003532636323956,1.791911329837803,-0.0006889659362484,-0.0027791303645085,4.74674061310647e-07,7.723565582933998e-06,9.098778658865022e-06,-1543.7771,1702.869,-156.05165,1.7993770651972192,1.80460990458052,1.8093079637028515,1.8199041089501269,1.8307038456739428,1.8518025516704488,1.804077040117352,1.802765665167823,1.813969388710352,1.814769194115894,1.7974767344382618,0.008249166982311373,1.7884432335370462,1.80460990458052,1.8043284551935528,0.011665464399975144,1.7884432335370462,1.8199041089501269,1.8124960767307683,0.018018928330100433,1.7884432335370462,1.8518025516704488,-0.010933831660173032,-0.0161666710434738,-0.01186654268508014,1.8003097762221263,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
114,discharge,24.0,1.7829230484252725,2.6617272246516333,4.200012480335,3.557015527748059,0.2202112122344345,1.922067492364195,0.4161258984825695,31.48874626238971,38.07252758016199,23.51454265913581,3.4678195183884166,3339.5,2008-04-05 15:00:00,0.8914615242126361,1.7902477823865126,0.0083741246942917,1.7829230484252725,1.7993770651972192,31.680006010905473,38.34003238560517,1.7969322430885817,0.0110272721029579,1.7829230484252725,1.8093079637028515,31.583011484545743,38.34003238560517,1.80939144270226,0.0202707831179826,1.7829230484252725,1.8518025516704488,31.695627409898105,38.49126351534004,-0.0055201851117738,-0.0030865867075112,0.0735643723928851,0.0396255700781776,0.0054136465483991,1.80459061572963,1.538285255683367,1.5686720149396766e-06,14.072527580161989,-19.21900000000005,0.8003280121361521,0.2538975501113585,12996,10.677078252031311,4.625,0.8132601835089547,0.0348511321544737,-0.0038728824099321,0,2.0,0.0003535692824524,1.7847933609506712,0.0013338604205282,-0.0032041729459271,1.7791836214518066e-06,1.0266724267411702e-05,4.924485483061038e-05,-1543.7802,1702.7596,-156.05821,1.7884432335370462,1.7993770651972192,1.80460990458052,1.8093079637028515,1.8199041089501269,1.8307038456739428,1.8518025516704488,1.804077040117352,1.802765665167823,1.813969388710352,1.7902477823865126,0.008374124694287303,1.7829230484252725,1.7993770651972192,1.7969322430885817,0.011027272102956533,1.7829230484252725,1.8093079637028515,1.80939144270226,0.02027078311798219,1.7829230484252725,1.8518025516704488,-0.005520185111773657,-0.01645401677194669,-0.006644900767150963,1.7895679491924235,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
118,discharge,24.0,1.7730337158018288,2.699288287625812,4.1992373656547874,3.5562481933590964,0.2171153204978367,1.9162697587781747,0.4289376620356979,31.32999561009263,37.80133585100446,23.27146353182613,3.5094402484809746,3331.265,2008-04-05 18:00:00,0.8865168579009144,1.7814666659213825,0.0078073104656034,1.7730337158018288,1.7884432335370462,31.489255389096986,38.0745950590744,1.7896773935083772,0.0126611596400859,1.7730337158018288,1.80460990458052,31.55587251989187,38.34003238560517,1.8064182477656607,0.0233040919870474,1.7730337158018288,1.8518025516704488,31.669502303862163,38.49126351534004,-0.0098893326234434,-0.0055466962705866,0.0834537050163286,0.0449524753469918,-0.0043691475116696,1.7988529975609386,1.4999490780289753,2.0690917984096344e-06,13.80133585100446,-8.235000000000127,0.7827438117280209,0.2628062360801781,13924,10.862780491200215,4.75,0.4990462887908514,-0.3724002687377532,-0.0062977496522513,0,2.0,0.0003513764070879,1.7780345814884853,-0.0017698906442406,-0.0032309750424157,3.1325128925707277e-06,1.0439199724714451e-05,0.0001107881109855,-1543.7837,1702.9058,-156.04527,1.7829230484252725,1.7884432335370462,1.7993770651972192,1.80460990458052,1.8093079637028515,1.8199041089501269,1.8307038456739428,1.8518025516704488,1.804077040117352,1.802765665167823,1.7814666659213827,0.0078073104655987475,1.7730337158018288,1.7884432335370462,1.7896773935083772,0.012661159640084149,1.7730337158018288,1.80460990458052,1.8064182477656607,0.023304091987047054,1.7730337158018288,1.8518025516704488,-0.009889332623443714,-0.01540951773521737,-0.0111336895874663,1.784167405389295,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
