cycle,type,ambient_temperature,capacity,voltage_min,voltage_max,voltage_mean,voltage_std,current_mean,current_std,temperature_mean,temperature_max,temperature_min,temperature_std,discharge_time,timestamp,SOH,capacity_rolling_mean_3,capacity_rolling_std_3,capacity_rolling_min_3,capacity_rolling_max_3,temp_rolling_mean_3,temp_rolling_max_3,capacity_rolling_mean_5,capacity_rolling_std_5,capacity_rolling_min_5,capacity_rolling_max_5,temp_rolling_mean_5,temp_rolling_max_5,capacity_rolling_mean_10,capacity_rolling_std_10,capacity_rolling_min_10,capacity_rolling_max_10,temp_rolling_mean_10,temp_rolling_max_10,capacity_diff,capacity_diff_pct,cumulative_fade,cumulative_fade_pct,capacity_diff_diff,capacity_ewma,voltage_range,voltage_variance,temp_increase,discharge_time_change,resistance_proxy,cycle_normalized,cycle_squared,cycle_sqrt,days_elapsed,capacity_skew,capacity_kurtosis,capacity_trend,capacity_increase,regeneration_count,capacity_change_variance
22,discharge,24.0,1.9455991514129352,2.3406023605912454,4.177579509962451,3.566658719765511,0.2287529216435241,1.9891317699701738,0.20545737080452486,31.874127571841353,38.65978861919643,24.40648205159496,3.3793205188021544,3530.25,2008-04-02 06:00:00,0.9727995757064676,1.9569987065341377,0.011285302487372547,1.9455991514129352,1.9681661764334244,31.968356444619047,38.98629728904917,1.970577410300444,0.02558964543160482,1.9455991514129352,2.013101105626967,32.025844108660536,39.04610837498471,1.9919065748037774,0.028814152307369292,1.9455991514129352,2.0251402460314116,32.09149113524247,39.2462026826329,-0.011631640343118477,-0.005942906882576926,0.08973843959266281,0.04409019908502048,-0.0006962556657477137,1.9853676809189675,1.8369771493712053,8.552074339830633e-06,14.659788619196434,-21.0,0.9235065537624972,0.056847545219638244,484,4.69041575982343,1.25,-0.43878660236128136,-1.436855210736387,-0.008667544597883109,0,1.0,0.00022212776447732795
25,discharge,24.0,1.9347505044841131,2.4263021374140443,4.177996110793395,3.5687035970122842,0.2245021597962224,1.9887805507702212,0.20658439837520928,32.120959708576166,38.84979195732924,24.666067568688486,3.3808182139223475,3491.016,2008-04-02 09:00:00,0.9673752522420566,1.9458601492177008,0.011242416059183502,1.9347505044841131,1.9572307917560536,31.99678898971351,38.98629728904917,1.9549072900718731,0.014721234573915476,1.9347505044841131,1.9687898262728398,32.027721056981015,38.98629728904917,1.9828676006490475,0.0313007051609449,1.9347505044841131,2.0138990759931645,32.07427959039462,39.04610837498471,-0.010848646928822037,-0.005575992835391341,0.10058708652148485,0.04942034528620279,0.0007829934142964401,1.976164557930812,1.7516939733793508,5.579728041096134e-06,14.849791957329238,-39.233999999999924,0.8807875217370906,0.06459948320413436,625,5.0,1.375,-0.2542024268099134,-1.535788255176409,-0.00956957035165897,0,1.0,0.00022234726581260944
27,discharge,24.0,1.9232799539368028,2.4753697700007034,4.176316409477926,3.569207084156356,0.22161053340015757,1.9887320866401275,0.20729429121144527,32.11021168908644,38.75128344015104,24.819105859024557,3.3388085030048718,3470.281,2008-04-02 12:00:00,0.9616399769684014,1.9345432032779506,0.011161042708330543,1.9232799539368028,1.9455991514129352,32.03509965650132,38.84979195732924,1.945805315604666,0.01774959769362443,1.9232799539368028,1.9681661764334244,32.027248146303954,38.98629728904917,1.9738629589081813,0.03436684851504511,1.9232799539368028,2.0138990759931645,32.06088605004965,39.04610837498471,-0.011470550547310276,-0.005928697535276695,0.11205763706879512,0.05505604454218864,-0.0006219036184882398,1.9665491753864466,1.7009466394772228,6.285511246485934e-06,14.751283440151042,-20.735000000000127,0.8552915677341566,0.06976744186046512,729,5.196152422706632,1.5,-0.034457975724869784,-1.4544156123335619,-0.01078922091377782,0,1.0,0.0002221473439957632
29,discharge,24.0,1.911889930948487,2.342364523655007,4.1779924550101715,3.5659271296109383,0.22991046226842987,1.9887200290368634,0.20720696558261123,31.989061278918154,38.76853764058789,24.627666776864352,3.374254229146447,3470.0,2008-04-02 15:00:00,0.9559449654742435,1.9233067964564678,0.011430310406330258,1.911889930948487,1.9347505044841131,32.073410892193586,38.84979195732924,1.9345500665076785,0.01786781276023552,1.911889930948487,1.9572307917560536,32.017927987429026,38.98629728904917,1.963723485448956,0.03634436913756853,1.911889930948487,2.0138990759931645,32.04508043551152,39.04610837498471,-0.011390022988315929,-0.005922186712860711,0.12344766005711105,0.06065217907959895,8.052755899434771e-05,1.956611130943181,1.8356279313551647,5.458798952901503e-06,14.768537640587887,-0.28099999999994907,0.9230193197304091,0.07493540051679587,841,5.385164807134504,1.625,0.14838349641264773,-1.2433249733406033,-0.011541454117893563,0,1.0,0.00021242260986357756
31,discharge,24.0,1.9010667141979305,2.188400081882664,4.177439981618572,3.5612417270649486,0.24035876978340462,1.9887874042287874,0.2076990497369646,31.878814448635442,38.84686112344348,24.450913129560714,3.4094253817648514,3450.297,2008-04-02 18:00:00,0.9505333570989652,1.9120788663610735,0.011107825051139634,1.9010667141979305,1.9232799539368028,31.992695805546678,38.84686112344348,1.9233172509960537,0.01769797865474166,1.9010667141979305,1.9455991514129352,31.994634939411515,38.84979195732924,1.9537773231062718,0.03868710795675717,1.9010667141979305,2.0138990759931645,32.026274603059605,39.04610837498471,-0.01082321675055642,-0.0056610041066469385,0.13427087680766747,0.06596983095139924,0.0005668062377595096,1.9465121460804082,1.989039899735908,1.0017725208636606e-05,14.846861123443482,-19.702999999999975,1.0001264566439476,0.08010335917312661,961,5.5677643628300215,1.75,0.3575262929653486,-0.9419085414900215,-0.012505439374410262,0,1.0,0.00021167215272611858
33,discharge,24.0,1.8891989948061458,2.1206980945954057,4.17561570814845,3.557881987836072,0.24452370921534203,1.9885910895930397,0.20803603116200292,31.767450711024402,38.865889781652804,24.26604433063594,3.442042131356067,3429.407,2008-04-02 21:00:00,0.9445994974030729,1.9007185466508545,0.011349474051010272,1.8891989948061458,1.911889930948487,31.87844214619267,38.865889781652804,1.9120372196746955,0.017918221033720445,1.8891989948061458,1.9347505044841131,31.97329956724812,38.865889781652804,1.94130731498757,0.037224476997387734,1.8891989948061458,2.013101105626967,31.999571837954328,39.04610837498471,-0.011867719391784659,-0.006242663291693984,0.14613859619945213,0.07180066680105364,-0.0010445026412282399,1.9360915731214514,2.054917613553044,2.405884858838873e-05,14.865889781652804,-20.889999999999873,1.033353006032312,0.08527131782945736,1089,5.744562646538029,1.875,0.39975212431605156,-0.5197482980380905,-0.01201977678620004,0,0.0,0.0001445962135829478
35,discharge,24.0,1.878278372248849,2.369981457799298,4.177602520456299,3.56282437243777,0.22899254958827592,1.9884996811951434,0.20896148657331484,31.78991634963658,38.647578733807656,24.34725293029431,3.4218510147625074,3409.484,2008-04-03 00:00:00,0.9391391861244245,1.889514693750975,0.011397450660778168,1.878278372248849,1.9010667141979305,31.812060503098806,38.865889781652804,1.9007427932276433,0.017819909573995492,1.878278372248849,1.9232799539368028,31.907090895460204,38.865889781652804,1.9278250416497582,0.032440608115950675,1.878278372248849,1.9687898262728398,31.967405976220608,38.98629728904917,-0.010920622557296866,-0.005780557044186563,0.157059218756749,0.0771661759949861,0.0009470968344877928,1.9255800820537055,1.8076210626570006,1.8886300792230796e-05,14.647578733807656,-19.92300000000023,0.9090371855294366,0.09043927648578812,1225,5.916079783099616,2.0,-0.12621052314216685,-1.3118632507966754,-0.010671466408109872,0,0.0,0.00012858702709225974
37,discharge,24.0,1.8675697161520206,2.247991649924625,4.176354539745044,3.5591953280168633,0.2362539061879907,1.9883511225658228,0.20936627777425315,31.82883467218067,38.79218188173866,24.380274264917215,3.438861518594519,3390.422,2008-04-03 03:00:00,0.9337848580760103,1.8783490277356718,0.010814812431235193,1.8675697161520206,1.8891989948061458,31.795400577613886,38.865889781652804,1.8896007456706865,0.01762101032807699,1.8675697161520206,1.911889930948487,31.85081549207905,38.865889781652804,1.917703030637676,0.03399277226563502,1.8675697161520206,1.9681661764334244,31.939031819191502,38.98629728904917,-0.010708656096828362,-0.005701314701295868,0.16776787485357736,0.08242754204263893,0.00021196646046850454,1.9150327427988536,1.928362889820419,9.946195624504562e-06,14.792181881738657,-19.061999999999898,0.9698296734946564,0.09560723514211886,1369,6.082762530298219,2.125,0.005551749721055542,-1.2350911440379535,-0.011227134884629515,0,0.0,1.1292772833179388e-05
39,discharge,24.0,1.8675892574453767,2.4115317107898875,4.177450270459645,3.5580906165580983,0.23248821605250242,1.9774549866256104,0.2555143974441181,31.890449470827843,38.77022223929529,24.455293448252306,3.452471732465585,3390.281,2008-04-03 06:00:00,0.9337946287226884,1.8711457819487487,0.006177012122162301,1.8675697161520206,1.878278372248849,31.836400164215032,38.79218188173866,1.8807406109700646,0.014467099907270553,1.8675697161520206,1.9010667141979305,31.83109313046099,38.865889781652804,1.9076453387388714,0.03223673993267689,1.8675697161520206,1.9572307917560536,31.92451055894501,38.98629728904917,1.9541293356128975e-05,1.0463488022471878e-05,0.16774833356022123,0.08241794103421532,0.01072819739018449,1.9064066545527667,1.7659185596697577,4.545210501114408e-06,14.770222239295293,-0.1410000000000764,0.8930254688920656,0.10077519379844961,1521,6.244997998398398,2.25,0.1394227806546389,-1.3154973089960063,-0.010596403702674721,1,1.0,1.269175602364493e-05
42,discharge,24.0,1.979626548250818,2.2033558468593775,4.174584178175673,3.565899462157853,0.23666435566343638,1.9892449305971969,0.20388604102481026,31.51177053595285,37.54320599748628,24.511611712923585,3.103623335557848,3591.734,2008-04-03 09:00:00,0.989813274125409,1.9049285072827384,0.0646904018291523,1.8675697161520206,1.979626548250818,31.74368489298712,38.79218188173866,1.8964525777806418,0.047350122843260886,1.8675697161520206,1.979626548250818,31.75768434792447,38.865889781652804,1.9098849143883476,0.03655328985706224,1.8675697161520206,1.979626548250818,31.87615964366799,38.865889781652804,0.11203729080544123,0.05999032729428633,0.055711042754780005,0.027371892997492805,0.1120177495120851,1.9197193624978668,1.9712283313162953,1.2132695246894732e-05,13.543205997486282,201.45299999999997,0.9909424978562141,0.10852713178294573,1764,6.48074069840786,2.375,0.5036173979001036,-0.6977405380630519,-0.003364459043301955,1,2.0,0.001500934707734365
46,discharge,24.0,1.9575499080884022,2.35887751155593,4.175224020262452,3.570814209348872,0.22578171830729027,1.9890474874073771,0.2051049765214555,31.874488497680712,37.90362577530197,24.910587532936997,3.1350663437202995,3552.297,2008-04-03 12:00:00,0.9787749540442011,1.9349219045948656,0.0593473549480798,1.8675892574453767,1.979626548250818,31.75890283482047,38.77022223929529,1.9101227604370934,0.054115700976129714,1.8675697161520206,1.979626548250818,31.77909190525573,38.79218188173866,1.9110799900558946,0.038016735838072226,1.8675697161520206,1.979626548250818,31.876195736251923,38.865889781652804,-0.022076640162415728,-0.011151921650031649,0.07778768291719573,0.03821856544140337,-0.13411393096785695,1.9265976435143277,1.816346508706522,2.6852945362130026e-05,13.903625775301968,-39.4369999999999,0.9131735702803488,0.11886304909560723,2116,6.782329983125268,2.5,0.48195929802458587,-0.8938379535811491,0.0016163988389461847,0,2.0,0.0015440411428648962
50,discharge,24.0,1.9458150170787551,2.218672914041916,4.177217300859919,3.5666817833633124,0.23460941833641036,1.988682950523383,0.2054837524109853,31.53911453638972,37.6701605139887,24.567665011550126,3.1381261956274136,3531.578,2008-04-03 15:00:00,0.9729075085393776,1.960997157805992,0.01716733986415517,1.9458150170787551,1.979626548250818,31.641791190007762,37.90362577530197,1.923630089403075,0.05258723422720113,1.8675697161520206,1.979626548250818,31.728931542606357,38.79218188173866,1.9121864413153589,0.038932186540077525,1.8675697161520206,1.979626548250818,31.81801121903328,38.865889781652804,-0.011734891009647086,-0.0059946829254057254,0.08952257392684282,0.04398414018512401,0.010341749152768642,1.9300917114351326,1.9585443868180028,2.87865480088408e-05,13.670160513988698,-20.71900000000005,0.9848444677710363,0.12919896640826872,2500,7.0710678118654755,2.625,0.41571139889419223,-1.0789004944048186,0.0050890709717714535,0,2.0,0.001546491614135783
54,discharge,24.0,1.9242461121680094,2.339723057947995,4.176681511062203,3.5668392745025836,0.2275721037589103,1.9885503931265138,0.20672257429749546,31.220866832188786,37.34166959188387,24.224319222372547,3.158169521103049,3492.907,2008-04-03 18:00:00,0.9621230560840047,1.9425370124450556,0.016892148811228927,1.9242461121680094,1.9575499080884022,31.544823288753076,37.90362577530197,1.9349653686062722,0.04265219829209652,1.8675892574453767,1.979626548250818,31.60733797460798,38.77022223929529,1.9122830571384792,0.038963961456912555,1.8675697161520206,1.979626548250818,31.729076733343515,38.865889781652804,-0.0215689049107457,-0.011084766394252155,0.11109147883758852,0.05458135266037199,-0.009834013901098615,1.9290288752047464,1.8369584531142076,2.1588345734586224e-05,13.341669591883871,-38.67099999999982,0.9237671500287639,0.13953488372093023,2916,7.3484692283495345,2.75,0.4076234687766174,-1.0891404005147476,0.006486438708194177,0,2.0,0.0015849130726817069
58,discharge,24.0,1.9459811331421641,2.3997508208942735,4.190384318239257,3.571051969392875,0.22747354651355792,1.9885639445355097,0.205949863235092,31.119005145018026,37.28979017254232,24.029961629396936,3.191016881727366,3511.594,2008-04-03 21:00:00,0.9729905665710821,1.938680754129643,0.012501042558804206,1.9242461121680094,1.9459811331421641,31.292995504532175,37.6701605139887,1.9506437437456299,0.020184087511490836,1.9242461121680094,1.979626548250818,31.45304910944602,37.90362577530197,1.915692177357847,0.0403910020276653,1.8675697161520206,1.979626548250818,31.642071119953506,38.865889781652804,0.021735020974154695,0.011295343582462092,0.08935645786343382,0.04390252420940427,0.043303925884900396,1.9321111039206404,1.7906334973449836,6.100102674900423e-06,13.289790172542318,18.686999999999898,0.900465183330103,0.14987080103359174,3364,7.615773105863909,2.875,0.1663313165876953,-1.3921456447590206,0.008298307168456165,1,3.0,0.0016100853896310772
62,discharge,24.0,1.901407930553079,2.491410879472442,4.176973413125379,3.5666308474029793,0.22068728350290212,1.9880563928902786,0.2082194776973129,31.033244078156734,37.16794481484507,24.015743593007034,3.1782747530407116,3431.9370000000054,2008-04-04 00:00:00,0.9507039652765396,1.9238783919544176,0.022288876393360402,1.901407930553079,1.9459811331421641,31.124372018454512,37.34166959188387,1.935000020206082,0.022305388740855893,1.901407930553079,1.9575499080884022,31.357343817886793,37.90362577530197,1.915726298993362,0.04037741570959234,1.8675697161520206,1.979626548250818,31.55751408290563,38.865889781652804,-0.04457320258908504,-0.02290525937274268,0.13392966045251886,0.06580218487801245,-0.06630822356323973,1.926528708762902,1.6855625336529365,5.344829108769165e-06,13.167944814845072,-79.6569999999947,0.8478440007219465,0.16020671834625322,3844,7.874007874011811,3.0,0.1642074945662113,-1.3907618331818763,0.006544135556322865,0,3.0,0.0018307340265265226
66,discharge,24.0,1.878674213680085,2.1387303309558976,4.1734521552365464,3.5527392240854914,0.24761140866112302,1.9772969675547487,0.254357010276143,31.001249222460967,37.51577848501052,23.89771458163466,3.2517471075044155,3431.125,2008-04-04 03:00:00,0.9393371068400425,1.9086877591251092,0.03423890009765631,1.878674213680085,1.9459811331421641,31.05116614854524,37.51577848501052,1.9192248813244184,0.029197369192885795,1.878674213680085,1.9459811331421641,31.18269596284285,37.6701605139887,1.9146738208807559,0.04127294426041944,1.8675697161520206,1.979626548250818,31.480893934049295,38.79218188173866,-0.022733716872994192,-0.011956254366931929,0.15666337732551305,0.07697169158464295,0.021839485716090845,1.917827891475117,2.034721824280649,4.890013518381649e-05,13.515778485010522,-0.8120000000053551,1.029041579806464,0.17054263565891473,4356,8.12403840463596,3.125,0.18076696427120864,-1.4517295834403443,0.002754625775238921,0,3.0,0.001871279988791442
70,discharge,24.0,1.8683061328264219,2.346064498302046,4.1764585468168685,3.5560959755046615,0.23504747924467745,1.9771693646864965,0.25515829145991487,30.921434744041356,37.24165964092258,23.81688709830912,3.2514088568578026,3412.406,2008-04-04 06:00:00,0.9341530664132109,1.8827960923531952,0.016931469694948836,1.8683061328264219,1.901407930553079,30.985309348219687,37.51577848501052,1.903723104473952,0.031992591613928686,1.8683061328264219,1.9459811331421641,31.059160004373172,37.51577848501052,1.913676596938513,0.04235628329328567,1.8675697161520206,1.979626548250818,31.39404577348977,38.79218188173866,-0.010368080853663031,-0.005518828532464548,0.16703145817917608,0.0820657265493981,0.012365636019331161,1.9088239353571723,1.8303940485148225,6.129166765719345e-05,13.241659640922578,-18.71900000000005,0.9257644567240177,0.18087855297157623,4900,8.366600265340756,3.25,0.16237265096657205,-1.4817360188777586,-0.002200884088033891,0,3.0,0.001870098838726384
74,discharge,24.0,1.8560244070082998,2.327337743316428,4.17626102066065,3.5504500858303394,0.24060676598781225,1.9660409689641987,0.2937138458930206,30.929360248207214,37.27233216178077,23.762584263292904,3.2941943415901576,3410.688,2008-04-04 09:00:00,0.9280122035041499,1.867668251171602,0.011338368724001664,1.8560244070082998,1.878674213680085,30.95068140490318,37.51577848501052,1.8900787634420102,0.03541622282525403,1.8560244070082998,1.9459811331421641,31.00085868757686,37.51577848501052,1.9125220660241413,0.04388253732833798,1.8560244070082998,1.979626548250818,31.304098331092423,38.77022223929529,-0.012281725818122036,-0.006573722369332402,0.17931318399729812,0.08809997161635724,-0.0019136449644590048,1.8992240211119227,1.8489232773442223,8.085920467433414e-05,13.272332161780767,-1.7179999999998472,0.9404292006636665,0.19121447028423771,5476,8.602325267042627,3.375,0.09949396745461543,-1.4584283561275406,-0.008419341045750994,0,3.0,0.0018737411290884731
